Unnamed: 0,post_id,post_created,statement,user_id,followers,friends,favourites,statuses,retweets,status,cleaned_text,processed_text,text_length,word_count,dominant_topic,topic_probability,kmeans_cluster,tsne_x,tsne_y,status_numeric
2834,660663638324211712,Sun Nov 01 03:44:20 +0000 2015,RT @5SOSTumblrx: remember to not participate in the drama. we are here for the music 💓,3045320288,1505,2082,6920,13251,222,1,rt remember to not participate in the drama we are here for the music,remember participate drama music,32,4,2,0.8833136693290152,4,-18.214405,15.734157,
809,653046207321927680,Sun Oct 11 03:15:23 +0000 2015,The problem with being #gifted #children: http://t.co/08DcmNEAiB,3346224328,189,169,698,3694,0,1,the problem with being,problem,7,1,1,0.846153846153839,4,-4.998388,-46.25409,
2727,577977381274529792,Tue Mar 17 23:38:40 +0000 2015,"""Stereotypes are empty placeholders we assign to each joy or tragedy in life we’ve never experienced."" http://t.co/4dFnJ01w4x",1942261957,560,729,107,3464,0,1,stereotypes are empty placeholders we assign to each joy or tragedy in life weve never experienced,stereotype empty placeholder assign joy tragedy life weve never experienced,75,10,1,0.9003611045342308,4,-0.114620425,89.65524,
15235,817299823338483712,Fri Jan 06 09:20:37 +0000 2017,All of my self portraits are basically me being killed and/or mutilated.,490044008,1849,561,8229,86352,0,0,all of my self portraits are basically me being killed andor mutilated,self portrait basically killed andor mutilated,46,6,0,0.6133330609954406,4,-33.74427,62.717205,
18177,818768129698381825,Tue Jan 10 10:35:08 +0000 2017,Neet Online Test Series – NOTS https://t.co/QAabpb3flc,1458225506,1197,701,1156,61856,0,0,neet online test series nots,neet online test series nots,28,5,2,0.901535286230052,4,-20.538134,-21.958223,
14554,810629915712323584,Sun Dec 18 23:36:47 +0000 2016,"RT @Patriots: On that drive, Brady went over 3,000 yards for the season, the 14th 3,000-yard season of his career, tying Drew Brees for 3rd…",1497350173,640,445,24297,52892,1155,0,rt on that drive brady went over yards for the season the th yard season of his career tying drew brees for rd,drive brady went yard season yard season career tying drew brees,64,11,0,0.9095069965863202,4,35.050274,-5.64422,
18907,814448273528209408,Thu Dec 29 12:29:34 +0000 2016,User:Lornaleighlane https://t.co/VWSY1uNg1w,1458225506,1197,701,1156,61856,0,0,userlornaleighlane,userlornaleighlane,18,1,0,0.3333333333333333,4,-9.949975,-4.753833,
16993,818761333034381313,Tue Jan 10 10:08:08 +0000 2017,"RT @YongstersZMBLS: Spread the Love hihi

TuesYONG TillTheEnd https://t.co/w1qoWhXdi8",763182466098233344,3088,299,7979,19472,7,0,rt spread the love hihi tuesyong tilltheend,spread love hihi tuesyong tilltheend,36,5,1,0.9202641820113588,2,72.29087,13.521727,
9044,677493102106513409,Thu Dec 17 14:18:37 +0000 2015,Immediately regretting my insomnia-driven late night chatter with the ghoulettes except not really. Totes worth the sleepiness.,20118423,288,988,280,6694,0,1,immediately regretting my insomniadriven late night chatter with the ghoulettes except not really totes worth the sleepiness,immediately regretting insomniadriven late night chatter ghoulettes except tote worth sleepiness,96,11,0,0.9012611552332075,4,-18.3611,44.3369,
2742,688168479849975808,Sat Jan 16 01:18:45 +0000 2016,"""I gotta turn off the sex tap""
""...but I need my vitamin D""
😂😂😂this show😂😂😂",74046089,141,223,3763,3532,0,1,i gotta turn off the sex tap but i need my vitamin d this show,got turn sex tap need vitamin show,34,7,2,0.5825260509652453,7,4.8932724,6.0618906,
6442,425126097194213376,Mon Jan 20 04:42:14 +0000 2014,@HeatherHordubay yes please! one of my resolutions for this year is to be girlier...,632291359,68,399,243,1480,0,1,yes please one of my resolutions for this year is to be girlier,yes please resolution year girlier,34,5,2,0.8827506259336361,8,15.884989,67.12369,
18593,816351453816098816,Tue Jan 03 18:32:08 +0000 2017,Marketing Cancun https://t.co/qtk50STeIq,1458225506,1197,701,1156,61856,0,0,marketing cancun,marketing cancun,16,2,0,0.3333333333333333,4,-9.949975,-4.753833,
46,635542289629192192,Sun Aug 23 20:01:04 +0000 2015,RT @designtaxi: ‘Hair tapestry’ is the latest hair trend http://t.co/nEqzTNqVjJ http://t.co/WrjBKlcVvo,1013187241,84,211,251,837,12,1,rt hair tapestry is the latest hair trend,hair tapestry latest hair trend,31,5,0,0.8461538461538386,4,6.437103,-40.527504,
19828,819393018373566464,Thu Jan 12 03:58:13 +0000 2017,The one good thing about repeating your mistakes is that you know when to cringe.,1169875706,442,230,7,1063601,0,0,the one good thing about repeating your mistakes is that you know when to cringe,good thing repeating mistake cringe,35,5,1,0.8995176405801947,0,-22.302711,50.117546,
16946,819084066926563329,Wed Jan 11 07:30:34 +0000 2017,"One person Can change your LIFE

FiveReasonsToFollow YONG",763182466098233344,3088,299,7979,19472,9,0,one person can change your life fivereasonstofollow yong,person change life fivereasonstofollow yong,43,5,0,0.7143957539471074,4,-25.417717,-38.08273,
4222,553290778999783428,Thu Jan 08 20:42:56 +0000 2015,@ennuist_ dunno if I should feel better or worse about this,2285922931,43,59,4301,12309,0,1,dunno if i should feel better or worse about this,dunno feel better worse,23,4,2,0.9002981289058248,4,-39.526733,-13.697771,
7810,644602451144802305,Thu Sep 17 20:02:55 +0000 2015,@emutech was it @BrockDiesel15 he had some pretty dangly ones today in class?,343501537,1383,1029,32804,14827,0,1,was it he had some pretty dangly ones today in class,pretty dangly one today class,29,5,0,0.9010159100846004,8,-43.980927,5.260937,
6290,599532586453454849,Sat May 16 11:11:22 +0000 2015,"RT @1D_Beards: ""Harry has a new girlfriend"" LOUIS GOT THE DAGGER http://t.co/ZVTx3Y4vsK",1306425758,734,1899,154,5929,19,1,rt harry has a new girlfriend louis got the dagger,harry new girlfriend louis got dagger,37,6,0,0.9120526871576599,7,-47.668976,61.728073,
12335,818615000919146496,Tue Jan 10 00:26:40 +0000 2017,"@BBCNews WAY TO GO CORKER! NOW YOU ARE FRIENDS WITH TWO ALT-RIGHT THUGS! Trump, PUTIN, JOE SCARBOROUGH COMMITTED SI… https://t.co/h0QOc6u0eX",145626605,126,621,22,2111,0,0,way to go corker now you are friends with two altright thugs trump putin joe scarborough committed si,way corker friend two altright thug trump putin joe scarborough committed,73,11,2,0.9313992887083268,8,-53.97289,-8.454284,
12391,818183325215064064,Sun Jan 08 19:51:20 +0000 2017,Did you know? Russia has ONE(1)aircraft carrier! That's it! A 50 year old diesel. requires a tug trail since it nee… https://t.co/w9M3Rw2Uri,145626605,126,621,22,2111,0,0,did you know russia has oneaircraft carrier thats it a year old diesel requires a tug trail since it nee,russia oneaircraft carrier thats year old diesel requires tug trail since nee,77,12,0,0.9202945654238807,8,-68.77962,46.542336,
18891,814493961859387392,Thu Dec 29 15:31:07 +0000 2016,InterContinental Sydney Double Bay https://t.co/kqMzqJ18O0,1458225506,1197,701,1156,61856,0,0,intercontinental sydney double bay,intercontinental sydney double bay,34,4,0,0.3333333333333333,4,-9.949975,-4.753833,
15220,817359850875207681,Fri Jan 06 13:19:08 +0000 2017,Izza toy btw.,490044008,1849,561,8229,86352,0,0,izza toy btw,izza toy btw,12,3,1,0.8461538461538277,4,-42.69225,-68.1085,
10945,812615240038936576,Sat Dec 24 11:05:45 +0000 2016,@pondandrory i just wanted 2 tell u that ur new hair is super cute!!!!! and ily,3249600438,235,185,24407,22302,0,0,i just wanted tell u that ur new hair is super cute and ily,wanted tell new hair super cute ily,35,7,0,0.9268393663853352,7,4.2155576,93.45447,
5996,592420826500243456,Sun Apr 26 20:11:46 +0000 2015,I really want to get a part in a TV show lol #weirdphase,718984718,501,149,472,945,0,1,i really want to get a part in a tv show lol,want part show lol,18,4,0,0.8831101638299396,4,59.69026,8.378696,
18983,813992015285190656,Wed Dec 28 06:16:34 +0000 2016,Denver Clone Store https://t.co/c4L6efhNbO,1458225506,1197,701,1156,61856,0,0,denver clone store,denver clone store,18,3,2,0.8461492713433191,4,-46.122692,27.757275,
5917,597780889876180992,Mon May 11 15:10:45 +0000 2015,Idk if I like this new haircut or not lol,718984718,501,149,472,945,0,1,idk if i like this new haircut or not lol,idk new haircut lol,19,4,2,0.9006647962371979,7,61.096237,9.290383,
16284,812232598457962496,Fri Dec 23 09:45:16 +0000 2016,"@anashssn if I delete my tweet, nobody will ever notice",490044008,1849,561,8229,86352,0,0,if i delete my tweet nobody will ever notice,delete tweet nobody ever notice,31,5,2,0.9009783710837085,4,-53.330227,-42.86951,
6764,3669909745,Mon Aug 31 17:39:42 +0000 2009,I’m Looking For Dr. Dean Bonlie In Calgary Canada? http://bit.ly/2zezvX,60868031,1768,532,3,5720,0,1,im looking for dr dean bonlie in calgary canada,looking dean bonlie calgary canada,34,5,2,0.8461463565254005,4,17.84598,-32.313435,
5291,574677505413488640,Sun Mar 08 21:06:08 +0000 2015,@alexis313123 Alexis this is so old but nice try 😂,3015971504,914,489,8717,3359,0,1,alexis this is so old but nice try,alexis old nice try,19,4,0,0.9015603772203568,4,-31.028904,14.120289,
8922,677718197525704704,Fri Dec 18 05:13:04 +0000 2015,@Tory_B_Martin @MissLusyd @azarkansero @TheFuxedos that was the plan actually,20118423,288,988,280,6694,0,1,that was the plan actually,plan actually,13,2,0,0.5215289996406577,4,-1.3126892,-48.863804,
14622,809261915906117632,Thu Dec 15 05:00:50 +0000 2016,Why are you so cute? — Lemme live :( https://t.co/so0wXn4l12,1497350173,640,445,24297,52892,0,0,why are you so cute lemme live,cute lem live,13,3,1,0.8832285515101598,4,12.399404,-52.79336,
14898,818646362527068160,Tue Jan 10 02:31:17 +0000 2017,@SyazwanShahrul ....well. At least now they know the design is practical and portable.,490044008,1849,561,8229,86352,0,0,well at least now they know the design is practical and portable,well least design practical portable,36,5,1,0.8461320105135699,4,-41.08949,1.0615776,
2227,587167111044272128,Sun Apr 12 08:15:22 +0000 2015,What Causes A Relationships To Fail | http://t.co/6FXYcPLdzf,1616997456,476,1235,0,21533,0,1,what causes a relationships to fail,cause relationship fail,23,3,1,0.8829646399033769,4,-15.073783,9.909539,
4682,593220554653597696,Wed Apr 29 01:09:36 +0000 2015,Inexplicably my dog seems to have more energy&amp;seem more like his old self.weird considering all his ailments&amp;how he was a few weeks ago.,20863408,104,247,2752,3268,0,1,inexplicably my dog seems to have more energyampseem more like his old selfweird considering all his ailmentsamphow he was a few weeks ago,inexplicably dog seems energyampseem old selfweird considering ailmentsamphow week ago,86,10,0,0.9129269771438184,4,-6.9609456,-51.461617,
14234,814695559185448960,Fri Dec 30 04:52:12 +0000 2016,"RT @Auria__: ""Idk ima see"" = I ain't coming, never was coming, never considered it,never gave it a second thought, only remembered cause yo…",1497350173,640,445,24297,52892,36848,0,rt idk ima see i aint coming never was coming never considered itnever gave it a second thought only remembered cause yo,idk ima see aint coming never coming never considered itnever gave second thought remembered cause,98,15,2,0.9335669023271339,4,-34.026997,2.7170393,
15322,816847751140884480,Thu Jan 05 03:24:14 +0000 2017,"RT @TheFunnyTeens: Me in 2016: ""Im going to eat healthy in 2017""

Me in 2017: https://t.co/COqR6s2x7P",490044008,1849,561,8229,86352,3819,0,rt me in im going to eat healthy in me in,going eat healthy,17,3,0,0.9007856589813,4,-6.7719173,-34.716602,
11653,817486186830761985,Fri Jan 06 21:41:09 +0000 2017,"RT @Bakari_Sellers: Since Monday @realDonaldTrump has lied about Intelligence mtg, the Great Wall of Mexico, Iran Deal, and Russia. Not sma…",18831261,884,2389,8466,57269,470,0,rt since monday has lied about intelligence mtg the great wall of mexico iran deal and russia not sma,since monday lied intelligence mtg great wall mexico iran deal russia sma,73,12,2,0.597684049916113,4,-2.8682795,66.98933,
19560,810483385567211520,Sun Dec 18 13:54:31 +0000 2016,Hey MIXCLOUD:DJToots2len thanks for the follow!,1458225506,1197,701,1156,61856,0,0,hey mixclouddjtootslen thanks for the follow,hey mixclouddjtootslen thanks follow,36,4,2,0.9129289912151924,4,-99.547485,-0.9044935,
16113,812676880453156864,Sat Dec 24 15:10:41 +0000 2016,RT @Kuvshinov_Ilya: Merry Christmas Sketch! https://t.co/T4BGGDRwCR https://t.co/ZLv91XpcRB,490044008,1849,561,8229,86352,732,0,rt merry christmas sketch,merry christmas sketch,22,3,0,0.9128475157024002,4,-48.419857,49.36719,
4883,534253107602276352,Mon Nov 17 07:54:01 +0000 2014,Forever hoping @JamesBourne notices my tweets 😢,803100541,465,2057,933,2503,0,1,forever hoping notices my tweets,forever hoping notice tweet,27,4,1,0.518481246971952,4,-53.54981,-42.791668,
16216,812356224062668800,Fri Dec 23 17:56:31 +0000 2016,"Then God said, ""Let there be peace""

So here I am",490044008,1849,561,8229,86352,0,0,then god said let there be peace so here i am,god said let peace,18,4,2,0.9121393552158533,4,-34.234913,34.691235,
4497,550347785636433920,Wed Dec 31 17:48:31 +0000 2014,"@Baziu_ @CosmicLin @unknownoddity that's a pretty big deal and a really good thing in my opinion, enough to make 2014 a good year",2285922931,43,59,4301,12309,0,1,thats a pretty big deal and a really good thing in my opinion enough to make a good year,thats pretty big deal good thing opinion enough make good year,62,11,1,0.7413954711365838,0,6.319221,3.3201115,
9059,677402535632703488,Thu Dec 17 08:18:44 +0000 2015,@TheFuxedos @MissLusyd @tskimoongoddess @Tauri3l @azarkansero let's hope you still think that a week from now. Ghoulettes multiply.,20118423,288,988,280,6694,0,1,lets hope you still think that a week from now ghoulettes multiply,let hope still think week ghoulettes multiply,45,7,2,0.9126920833392611,4,4.5745378,21.15181,
16960,818827845451517952,Tue Jan 10 14:32:26 +0000 2017,"God you are higher than any other

TuesYONG TillTheEnd",763182466098233344,3088,299,7979,19472,5,0,god you are higher than any other tuesyong tilltheend,god higher tuesyong tilltheend,30,4,1,0.9207392861522774,4,69.37756,13.838322,
14458,812738879174348800,Sat Dec 24 19:17:03 +0000 2016,RT @Patriots: The Butler does it again. #NYJvsNE  https://t.co/AreIycHCWm,1497350173,640,445,24297,52892,762,0,rt the butler does it again,butler,6,1,0,0.3333333333333333,4,-9.949975,-4.753833,
6676,3688301710,Tue Sep 01 13:39:59 +0000 2009,I Need Emo/depression/suicide Quotes And/or Poems!? http://bit.ly/wGMNn,60868031,1768,532,3,5720,0,1,i need emodepressionsuicide quotes andor poems,need emodepressionsuicide quote andor poem,42,5,2,0.8813821852583245,7,-15.817412,-51.134075,
19914,819361672951463936,Thu Jan 12 01:53:40 +0000 2017,"There is danger in delaying, good fortune in acting.",1169875706,442,230,7,1063601,0,0,there is danger in delaying good fortune in acting,danger delaying good fortune acting,35,5,1,0.8461346092200176,0,44.5543,14.517775,
19483,810838393277980672,Mon Dec 19 13:25:12 +0000 2016,User:Multitecindustries https://t.co/Dwjw4CWtoQ,1458225506,1197,701,1156,61856,0,0,usermultitecindustries,usermultitecindustries,22,1,0,0.3333333333333333,4,-9.949975,-4.753833,
8205,655834654683983872,Sun Oct 18 19:55:41 +0000 2015,Really wanna go get pizza for dinner but my bank account has got insufficient funds... #HeyEverybody @5SOS,468753088,434,459,17720,6529,0,1,really wanna go get pizza for dinner but my bank account has got insufficient funds,wan pizza dinner bank account got insufficient fund,51,8,1,0.9267422876944075,4,-41.85711,24.256191,
7870,642099308037189636,Thu Sep 10 22:16:19 +0000 2015,#WhoWillWin tonight? The @Patriots! http://t.co/8SKn52cueY,343501537,1383,1029,32804,14827,0,1,tonight the,tonight,7,1,0,0.8461236471912053,4,12.7403755,-9.845678,
16569,811200430122233856,Tue Dec 20 13:23:48 +0000 2016,@chahsudah lol it has no meaning actually. I just read that one first 😭😂😩,490044008,1849,561,8229,86352,0,0,lol it has no meaning actually i just read that one first,lol meaning actually read first,31,5,1,0.9013317876824462,4,53.8332,-6.998702,
8944,677709431694598144,Fri Dec 18 04:38:14 +0000 2015,@azarkansero @MissLusyd yup. I can see it.,20118423,288,988,280,6694,0,1,yup i can see it,yup see,7,2,0,0.3333333333333333,4,-9.949975,-4.753833,
2278,586608227342802945,Fri Apr 10 19:14:34 +0000 2015,Overcome Depression: Too Much Work To Do? Work Relationships And Environment Linked To ... - Medical Daily | http://t.co/R5Niv9EO6u,1616997456,476,1235,0,21533,0,1,overcome depression too much work to do work relationships and environment linked to medical daily,overcome depression work work relationship environment linked medical daily,75,9,1,0.9242373011207825,3,23.834898,39.09252,
2758,684614699158130688,Wed Jan 06 05:57:18 +0000 2016,Your bae @mattwwe9  https://t.co/L9ru6vwptP,74046089,141,223,3763,3532,1,1,your bae,bae,3,1,0,0.3333333333333333,4,-9.949975,-4.753833,
18425,817297700441886720,Fri Jan 06 09:12:11 +0000 2017,User:Ccldesign https://t.co/ePoxZrnkxK,1458225506,1197,701,1156,61856,0,0,userccldesign,userccldesign,13,1,0,0.3333333333333333,4,-9.949975,-4.753833,
17567,810249529609981952,Sat Dec 17 22:25:16 +0000 2016,Emma has called the police to get them to come around today and suss my drunken behaviour. I need to leave the house,324294391,59,183,2456,6180,0,0,emma has called the police to get them to come around today and suss my drunken behaviour i need to leave the house,emma called police come around today sus drunken behaviour need leave house,75,12,2,0.926714254612157,7,75.652756,-66.79894,
17522,814418889652060160,Thu Dec 29 10:32:49 +0000 2016,"RT @12AMdesperado: ""hey, can I borrow your homework?"" 

""yeah, just change it up a bit so it's not obvious that you copied""

""alright, than…",324294391,59,183,2456,6180,298,0,rt hey can i borrow your homework yeah just change it up a bit so its not obvious that you copied alright than,hey borrow homework yeah change bit obvious copied alright,58,9,2,0.5928057784952699,4,-35.711395,74.26895,
12765,816495179683262464,Wed Jan 04 04:03:15 +0000 2017,"@WPJohnWagner @Fahrenthold LAIR!!Meeting was always set for Friday. Incompetent staff got it wrong,Incompetent pres… https://t.co/ZspbW5Jy12",145626605,126,621,22,2111,0,0,lairmeeting was always set for friday incompetent staff got it wrongincompetent pres,lairmeeting always set friday incompetent staff got wrongincompetent pres,73,9,2,0.882161927941251,4,25.509665,19.46682,
16253,812296314012610560,Fri Dec 23 13:58:27 +0000 2016,@gaj_2 can I cc this to twt_transgender,490044008,1849,561,8229,86352,0,0,can i cc this to twttransgender,twttransgender,14,1,0,0.3333333333333333,4,-9.949975,-4.753833,
720,653740833385132032,Tue Oct 13 01:15:35 +0000 2015,Food addiction vs. Eating #addiction: http://t.co/rs4DHQ4pc4,3346224328,189,169,698,3694,0,1,food addiction vs eating,food addiction eating,21,3,1,0.9014011208871422,4,110.67181,6.878606,
12603,817358918187962368,Fri Jan 06 13:15:26 +0000 2017,Mitch McConnell says Americans won't tolerate Democrats blocking Supreme Court nominations https://t.co/3P4q3oYMTL via @HuffPostPol,145626605,126,621,22,2111,0,0,mitch mcconnell says americans wont tolerate democrats blocking supreme court nominations via,mitch mcconnell say american wont tolerate democrat blocking supreme court nomination via,89,12,0,0.9006298789506495,4,-60.72132,-87.70981,
11162,810659257494421504,Mon Dec 19 01:33:22 +0000 2016,@adclaidekanes i got to have this convo instead of the school convo nothing is ever enough go away,3249600438,235,185,24407,22302,0,0,i got to have this convo instead of the school convo nothing is ever enough go away,got convo instead school convo nothing ever enough away,55,9,0,0.667688823286707,4,-5.9435606,-38.856358,
18735,815506379246964737,Sun Jan 01 10:34:06 +0000 2017,Law Offices of Anthony Colleluori https://t.co/LqtPNN7RwE,1458225506,1197,701,1156,61856,0,0,law offices of anthony colleluori,law office anthony colleluori,29,4,1,0.5435200937875879,4,-6.892818,33.127388,
700,654055391970623488,Tue Oct 13 22:05:31 +0000 2015,#Spirituality what does it mean? http://t.co/SfmCUnLatn,3346224328,189,169,698,3694,0,1,what does it mean,mean,4,1,2,0.84614694707926,4,43.403374,-47.33883,
11203,810386275123478528,Sun Dec 18 07:28:38 +0000 2016,i love this episode of jersey shore!!!! https://t.co/JRIjELGVEe,3249600438,235,185,24407,22302,1,0,i love this episode of jersey shore,love episode jersey shore,25,4,2,0.8813207336611332,2,43.058773,51.26867,
2999,659312829044912129,Wed Oct 28 10:16:42 +0000 2015,RT @Michael5SOS: COME TO ROCKEFELLER PLAZA FOR FREE MASSAGES,3045320288,1505,2082,6920,13251,28691,1,rt come to rockefeller plaza for free massages,come rockefeller plaza free massage,35,5,0,0.882954027707131,4,-34.238735,13.911091,
2062,589160324504412160,Fri Apr 17 20:15:42 +0000 2015,Health: Home therapy | Depression Treatments | http://t.co/PKaIxWQ6WC,1616997456,476,1235,0,21533,0,1,health home therapy depression treatments,health home therapy depression treatment,40,5,1,0.9266833694755174,3,75.97955,-4.903199,
14781,819219922588876800,Wed Jan 11 16:30:24 +0000 2017,Self hating Malays are the worst lmao.,490044008,1849,561,8229,86352,49,0,self hating malays are the worst lmao,self hating malay worst lmao,28,5,1,0.9015054110471324,4,108.05433,-63.972786,
19953,819349971816353792,Thu Jan 12 01:07:10 +0000 2017,I like being single. I'm always there when I need me. ― Art Leo,1169875706,442,230,7,1063601,0,0,i like being single im always there when i need me art leo,single always need art leo,26,5,2,0.9005989155816104,7,-17.791105,12.871007,
14331,813836295965470724,Tue Dec 27 19:57:47 +0000 2016,"@Superhamza12 ""better than kal ho na ho"" HEEELLLL NAAAHHHHH",1497350173,640,445,24297,52892,0,0,better than kal ho na ho heeellll naaahhhhh,better kal heeellll naaahhhhh,29,4,0,0.8461381607418726,4,0.5051774,-67.02662,
3246,657025270180765696,Thu Oct 22 02:46:46 +0000 2015,I'm sad...I want cuddles 😔😔😔,3045320288,1505,2082,6920,13251,1,1,im sadi want cuddles,sadi want cuddle,16,3,0,0.8461238945484695,4,36.996677,-12.805035,
5304,574367458422714368,Sun Mar 08 00:34:07 +0000 2015,@sexualshoey Cool,3015971504,914,489,8717,3359,0,1,cool,cool,4,1,0,0.8461475049780974,4,29.375492,10.084571,
9184,528825574979301376,Sun Nov 02 08:26:56 +0000 2014,For now ima keep fuckin cuz i love this shit,1052121847,177,687,3066,8133,0,1,for now ima keep fuckin cuz i love this shit,ima keep fuckin cuz love shit,29,6,2,0.9199996196313477,2,-19.220146,36.02538,
13217,811322240901980160,Tue Dec 20 21:27:50 +0000 2016,"@PaulManafort   Turns out you're a lair, DRT is a lair and both are EVIL!",145626605,126,621,22,2111,0,0,turns out youre a lair drt is a lair and both are evil,turn youre lair drt lair evil,29,6,1,0.9002344793230285,4,28.522839,5.6920576,
8011,552920942947893249,Wed Jan 07 20:13:20 +0000 2015,"RT @cnnbrk: At least 2 gunmen in #CharlieHebdo attack, Paris prosecutor says. http://t.co/zUfxcG3Rfs http://t.co/RST58Z0qbZ",30863895,426,482,1926,20330,409,1,rt at least gunmen in attack paris prosecutor says,least gunman attack paris prosecutor say,40,6,2,0.8807393517580139,4,-11.90473,-23.383652,
15500,815621813048741888,Sun Jan 01 18:12:48 +0000 2017,"And trust me. Your QOL (Quality of Life) will improve so drastically, you won't even believe it.",490044008,1849,561,8229,86352,3,0,and trust me your qol quality of life will improve so drastically you wont even believe it,trust qol quality life improve drastically wont believe,55,8,2,0.9122746967162443,4,9.621728,-1.881712,
4945,529926927575183361,Wed Nov 05 09:23:19 +0000 2014,@mcbusted will we be able to upgrade our tickets for the omfg zone at a later date? 😟,803100541,465,2057,933,2503,0,1,will we be able to upgrade our tickets for the omfg zone at a later date,able upgrade ticket omfg zone later date,40,7,0,0.9130097878973279,4,-34.47135,-6.189978,
13439,808801823687671808,Tue Dec 13 22:32:36 +0000 2016,Why the CIA Thinks Russia Wanted Trump to Win https://t.co/QCG1JVdRrr,145626605,126,621,22,2111,0,0,why the cia thinks russia wanted trump to win,cia think russia wanted trump win,33,6,0,0.9205622025397298,8,122.65003,-28.669067,
13587,815908849915789312,Mon Jan 02 13:13:23 +0000 2017,who the fuck is jesus christ,762433972273950725,20,0,0,2143,0,0,who the fuck is jesus christ,fuck jesus christ,17,3,2,0.8822354357187847,4,62.26275,-6.8789473,
18638,816170971648229377,Tue Jan 03 06:34:58 +0000 2017,Global Education Academy https://t.co/OJ7meyzuTE,1458225506,1197,701,1156,61856,0,0,global education academy,global education academy,24,3,0,0.3333333333333333,4,-9.949975,-4.753833,
18656,815922641949245445,Mon Jan 02 14:08:11 +0000 2017,Local Appliance Repair Experts https://t.co/YtBFLjEPEF,1458225506,1197,701,1156,61856,0,0,local appliance repair experts,local appliance repair expert,29,4,0,0.8832932085562729,4,-74.44328,-4.478288,
15580,814765161147834368,Fri Dec 30 09:28:46 +0000 2016,...anus......how did I overlook that.....,490044008,1849,561,8229,86352,0,0,anushow did i overlook that,anushow overlook,16,2,0,0.3333333333333333,4,-9.949975,-4.753833,
2147,588161214053769218,Wed Apr 15 02:05:35 +0000 2015,Publish Place: WaysToOvercomeYourDepression | http://t.co/EXTyE1UTL2,1616997456,476,1235,0,21533,0,1,publish place waystoovercomeyourdepression,publish place waystoovercomeyourdepression,42,3,0,0.8461287067295579,4,-10.361811,-32.199192,
12209,819325320033632257,Wed Jan 11 23:29:13 +0000 2017,@HuffPostPol  Yeah but then he's stupid/incompetent!   Not his money!🕷️ https://t.co/a7LDMlzVXK,145626605,126,621,22,2111,0,0,yeah but then hes stupidincompetent not his money,yeah he stupidincompetent money,31,4,0,0.8828458817033835,4,15.2719,-58.167027,
13389,809935510491766784,Sat Dec 17 01:37:28 +0000 2016,"@FoxNews @realDonaldTrump  The shame, Trump's 37% wants our soldiers to fight in Syria and get bombed by Putin!!! H… https://t.co/IihMWtcJoi",145626605,126,621,22,2111,5,0,the shame trumps wants our soldiers to fight in syria and get bombed by putin h,shame trump want soldier fight syria bombed putin,49,8,0,0.6949058975329581,8,37.198727,19.315195,
2915,660313668408635392,Sat Oct 31 04:33:41 +0000 2015,"RT @5SOS_Daily: This part was hilarious I couldn't stop laughing😂 

https://t.co/9lq7mEflB0",3045320288,1505,2082,6920,13251,19928,1,rt this part was hilarious i couldnt stop laughing,part hilarious couldnt stop laughing,36,5,2,0.846144011457882,4,35.60953,26.592003,
4501,550336966974521345,Wed Dec 31 17:05:32 +0000 2014,it's so damn cold today,2285922931,43,59,4301,12309,0,1,its so damn cold today,damn cold today,15,3,0,0.9006630845798741,8,-36.836056,-41.365017,
14158,815398959841677312,Sun Jan 01 03:27:16 +0000 2017,"RT @BleacherReport: The Beard is a beast.

53 points
16 rebounds
17 assists
Rockets win. https://t.co/bDTldGCowZ",1497350173,640,445,24297,52892,11573,0,rt the beard is a beast points rebounds assists rockets win,beard beast point rebound assist rocket win,43,7,0,0.8833115382631432,4,-29.45113,7.834672,
13886,818896841601404928,Tue Jan 10 19:06:36 +0000 2017,"RT @undisputed: ""He just makes whoever he plays with better."" — @89SteveSmith is taking Tom Brady over Aaron Rodgers https://t.co/S5YLuiL3SR",1497350173,640,445,24297,52892,471,0,rt he just makes whoever he plays with better is taking tom brady over aaron rodgers,make whoever play better taking tom brady aaron rodgers,55,9,0,0.9124868090980145,4,-2.552239,-62.87126,
19567,810473712260501504,Sun Dec 18 13:16:05 +0000 2016,User:Cyberomnes https://t.co/xz7WFS4iwP,1458225506,1197,701,1156,61856,0,0,usercyberomnes,usercyberomnes,14,1,0,0.3333333333333333,4,-9.949975,-4.753833,
7145,3585419442,Thu Aug 27 19:04:25 +0000 2009,"Any Alternative Medications For Migraines Outside Of Zomig/immotrex, Which Have Become Too Expensive? http://bit.ly/sVRNS",60868031,1768,532,3,5720,0,1,any alternative medications for migraines outside of zomigimmotrex which have become too expensive,alternative medication migraine outside zomigimmotrex become expensive,70,7,2,0.50698886893113,4,51.63006,29.469,
18296,818100466366058496,Sun Jan 08 14:22:05 +0000 2017,User:Fundraisingcup https://t.co/VPe3L2NSWK,1458225506,1197,701,1156,61856,0,0,userfundraisingcup,userfundraisingcup,18,1,0,0.3333333333333333,4,-9.949975,-4.753833,
17471,816213691766960128,Tue Jan 03 09:24:43 +0000 2017,Fucking never heard someone with a dick spin a yarn like that.,324294391,59,183,2456,6180,0,0,fucking never heard someone with a dick spin a yarn like that,fucking never heard someone dick spin yarn,42,7,1,0.9014191007770711,4,-31.599876,-51.745102,
